4010101001;Nama Produk;;Nama Material;;Jumlah Per Karton;Satuan
;;2010300004;STC REMOVABLE TRANSPARANT ORG @5800;;96;PCS
;;1050200019;PARFUM MUSCUTE ;0,10%;0,003629;KG
;;1050100029;CHEMICAL TAGAT CH40/PEG 40 HCO/MATPERS HP382 ;0,15%;0,005443;KG
;;1050100007;CHEMICAL CETHYL PYRIDINIUM CHLORIDE ;0,15%;0,005443;KG
;;1050100035;CHEMICAL VANTOCIL TG/PHMB 20% ;0,30%;0,010886;KG
;;1050100017;CHEMICAL ISOCIL/SUPGUARD/TROYCARE BC 04/MERGAL/GLOCIDE CMIT ;0,42%;0,015241;KG
;;1050100003;CHEMICAL ALOE VERA EXTRACT MME 001B ;0,10%;0,003629;KG
;;1050100037;CHEMICAL AQUADEST ;98,78%;3,584529;KG
;;;;;;
4021101001;GLOVECLEAN BODY WASH GLOVE 2S @96;3050201006;WIP GLOVECLEAN 2S ;;96;PCK
;;2010705001;CARTON BOX GLOVE CLEAN ;;1;PCS
;;2010607001;PLASTIK PP 20X31 CM ;;0,03352;KG
;;;;;;
3050201008;WIP SANSFLUO TOOTH & GUM 1S ;3020601001;JR FN 50-76 H 50% R/50%P 10 CM SANSFLUO;;0,825;KG
;;2010128001;PACKAGING SANSSFLUO 1S @20000;;1500;PCS
;;1050100015;CHEMICAL GLYCERIN ;1,00%;0,02475;KG
;;1050100011;CHEMICAL CITRIC ACID ANHYDROUS ;0,15%;0,0037125;KG
;;1050100028;CHEMICAL SODIUM BENZOAT ;0,70%;0,017325;KG
;;1050200026;PARFUM STRAWBERRY AC ;0,01%;0,0002475;KG
;;1050100036;CHEMICAL XYLITOL C ;10,00%;0,2475;KG
;;1050100037;CHEMICAL AQUADEST ;88,14%;2,181465;KG
;;;;;;
4021201001;SANSFLUO TOOTH & GUM 1S @10X150;3050201008;WIP SANSFLUO TOOTH & GUM 1S ;;1500;PCK
;;2010717002;CARTON BOX 37X33X17 CM (HB 50S) ;;1;PCS
;;2010607001;PLASTIK PP 20X31 CM ;;0,06285;KG
;;;;;;
4021301001;TRITON DRY GLOVE 100S @2X800;3021301005;JR FN 80-25 D 50%R/40%P/10%ES 15 CM;;8,64;KG
;;2010711006;CARTON BOX POLYMORPH LAP RAYON 40S @40 ;;1;PCS
;;2010604002;PLASTIK PE 90 CM ;;0,06;KG
;;;;;;
4021501001;AYLA INTIMATE TISSUE MANJAKANI 1S @15X50;3020302002;JR FN 40-76 H 50% R/50%P 20 CM;;0,9;Kg
;;2010127001;PACKAGING AYLA MANJAKANI INTIM 1S @10434;;750;PCS
;;2010706001;CARTON BOX AIR FAST/ HQ ;;1;Pcs
;;2010607006;PLASTIK PP 16X25CM ;;0,04065;KG
;;1050100026;CHEMICAL PROPYLENE GLYCOL ;1,00%;0,027225;Kg
;;1050100034;CHEMICAL TROY CARE PE 91 ;0,80%;0,02178;Kg
;;1050100029;CHEMICAL TAGAT CH40/PEG 40 HCO/MATPERS HP382 ;0,08%;0,0020419;Kg
;;1050100007;CHEMICAL CETHYL PYRIDINIUM CHLORIDE ;0,07%;0,0019058;Kg
;;1050100020;CHEMICAL LACTID ACID ;0,10%;0,0027225;KG
;;1050100022;CHEMICAL MANJAKANI EXTRACT/OAK GALL ;0,50%;0,0136125;KG
;;1050100012;CHEMICAL COMTHING SGS ;2,00%;0,05445;KG
;;1050200010;PARFUM GREEN TEA ;0,05%;0,0013613;KG
;;1050100037;CHEMICAL AQUADEST ;95,41%;2,5974011;KG
;;;;;;
4021401001;AMIRADERM FACIAL TISSUE GREENTEA 30S @48;3020504001;JR FN 45-76 H 100% R 30 CM;;1,944;KG
;;2010132001;PACKAGING AMIRADERM 30S ;;48;PCS
;;2010722001;CARTON BOX AMIRA 30S ;;1;Pcs
;;2010300001;STC REMOVABLE INNER FLIP TOP 5X3CM (BIRU) @7400;;48;PCS
;;1050100032;CHEMICAL TEA TREE OIL ;0,05%;0,0037422;KG
;;1050100003;CHEMICAL ALOE VERA EXTRACT MME 001B ;0,08%;0,0056133;KG
;;1050100026;CHEMICAL PROPYLENE GLYCOL ;0,67%;0,0501455;KG
;;1050100007;CHEMICAL CETHYL PYRIDINIUM CHLORIDE ;0,10%;0,0074844;KG
;;1050100034;CHEMICAL TROY CARE PE 91 ;0,80%;0,0598752;KG
;;1050200010;PARFUM GREEN TEA ;0,10%;0,0074844;KG
;;1050100029;CHEMICAL TAGAT CH40/PEG 40 HCO/MATPERS HP382 ;0,15%;0,0112266;KG
;;1050100043;CHEMICAL NIACINAMIDE ;0,80%;0,0598752;KG
;;1050100037;CHEMICAL AQUADEST ;97,26%;7,2789532;KG
;;;;;;
4021401002;AMIRADERM SHINING FACIAL TISSUE 30S @48;3020504001;JR FN 45-76 H 100% R 30 CM;;1,944;KG
;;2010132001;PACKAGING AMIRADERM 30S ;;48;PCS
;;2010722001;CARTON BOX AMIRA 30S ;;1;PCS
;;2010300001;STC REMOVABLE INNER FLIP TOP 5X3CM (BIRU) @7400;;48;PCS
;;1050100038;CHEMICAL HYDROLIZED COLLAGEN (EUGLENA) ;0,15%;0,0112266;KG
;;1050100039;CHEMICAL TRANEXAMIC ACID (TEA) ;0,15%;0,0112266;KG
;;1050100040;CHEMICAL TETRA HIDRO CURCUMIN (THC) ;0,03%;0,0022453;KG
;;1050100041;CHEMICAL ETHYL ARSORBIC ACID (EAA) ;0,15%;0,0112266;KG
;;1050100026;CHEMICAL PROPYLENE GLYCOL ;1,00%;0,074844;KG
;;1050100007;CHEMICAL CETHYL PYRIDINIUM CHLORIDE ;0,10%;0,0074844;KG
;;1050100034;CHEMICAL TROY CARE PE 91 ;0,60%;0,0449064;KG
;;1050100013;CHEMICAL ETHANOL/ETHYL ALCOHOL ;3,00%;0,224532;KG
;;1050200012;PARFUM JASMINE ;0,05%;0,0037422;KG
;;1050100029;CHEMICAL TAGAT CH40/PEG 40 HCO/MATPERS HP382 ;0,08%;0,0056133;KG
;;1050100004;CHEMICAL AMISOFT ECS 22 ;0,30%;0,0224532;KG
;;1050100037;CHEMICAL AQUADEST ;94,40%;7,0648994;KG
;;;;;;
4021701001;SD WASH GLOVES 2S @72;3021001001;JR FN 80-6 H 50%R/40%P/10%ES 15 CM;;0,6804;KG
;;2010118001;PACKAGING SD WASH GLOVES 2S @5000;;72;Pcs
;;2010713001;CARTON BOX SD WASH GLOVES 2S & 4S ;;1;Pcs
;;1050100007;CHEMICAL CETHYL PYRIDINIUM CHLORIDE ;0,15%;0,0040824;Kg
;;1050100035;CHEMICAL VANTOCIL TG/PHMB 20% ;0,50%;0,013608;Kg
;;1050100029;CHEMICAL TAGAT CH40/PEG 40 HCO/MATPERS HP382 ;0,15%;0,0040824;Kg
;;1050100034;CHEMICAL TROY CARE PE 91 ;0,60%;0,0163296;Kg
;;1050200011;PARFUM INTENSIVE SOFT 1 E20009234 ;0,10%;0,0027216;Kg
;;1050100026;CHEMICAL PROPYLENE GLYCOL ;0,50%;0,013608;Kg
;;1050100037;CHEMICAL AQUADEST ;98,00%;2,667168;Kg
;;;;;;
4021701002;SD WASH GLOVES 4S @48;3021001001;JR FN 80-6 H 50%R/40%P/10%ES 15 CM;;0,9072;KG
;;2010118002;PACKAGING SD WASH GLOVES 4S @4762;;48;Pcs
;;2010713001;CARTON BOX SD WASH GLOVES 2S & 4S ;;1;Pcs
;;1050100007;CHEMICAL CETHYL PYRIDINIUM CHLORIDE ;0,15%;0,0054432;Kg
;;1050100035;CHEMICAL VANTOCIL TG/PHMB 20% ;0,50%;0,018144;Kg
;;1050100029;CHEMICAL TAGAT CH40/PEG 40 HCO/MATPERS HP382 ;0,15%;0,0054432;Kg
;;1050200011;PARFUM INTENSIVE SOFT 1 E20009234 ;0,10%;0,0036288;KG
;;1050100026;CHEMICAL PROPYLENE GLYCOL ;0,50%;0,018144;Kg
;;1050100034;CHEMICAL TROY CARE PE 91 ;0,60%;0,0217728;Kg
;;1050100037;CHEMICAL AQUADEST ;98,00%;3,556224;Kg
;;;;;;
4030101002;KAIN SPUNBOND BREATHABLE 152 CM @500;;;;;
4030102001;KAIN SLS/SFS EX MARGARETH 152 CM (A) ;;;;;
4030102002;KAIN SLS EX HAGIHARA /SFSH 130 CM ;;;;;
4030102003;KAIN SLS EX HAGIHARA /SFSH 134 CM ;;;;;
4030102004;KAIN SLS EX HAGIHARA /SFSH 143 CM ;;;;;
4030201001;FALMED APD SFS SEAL SIZE S ;;;;;
4030202001;FALMED APD SFS NON SEAL SIZE S ;;;;;
4030300001;FALMED SHOE COVER  ;;;;;
4030400001;FALMED SURGICAL GOWN  ;;;;;
4030500001;FALMED APPRON  ;;;;;
4040101001;SPUNLACE  100% P 35 GSM WHITE W: 1380 MM;3021501001;JR FN 35-76 H 100% P 138 CM (DWA);;0,0483;KG
;;2010609001;STRECH FILM PLASTIK WRAPPING 17 MIC ;;0,000445;KG
;;;CARTON BULAT;;2;PCS
;;;;;;
4040101002;SPUNLACE  100% P 35 GSM WHITE W: 1470 MM;3021501002;JR FN 35-76 H 100% P 147 CM (DWA);;0,05145;KG
;;2010609001;STRECH FILM PLASTIK WRAPPING 17 MIC ;;0,000445;KG
;;;;;;
4040101003;SPUNLACE  100% P 35 GSM WHITE W: 1500 MM;3021501003;JR FN 35-76 H 100% P 150 CM (DWA);;0,0525;KG
;;2010609001;STRECH FILM PLASTIK WRAPPING 17 MIC ;;0,000445;KG
;;;;;;
4040101004;SPUNLACE  100% P 35 GSM WHITE W: 1600 MM;3010404002;MR FN 40-76 H 100%R 160 CM;;0,056;KG
;;2010609001;STRECH FILM PLASTIK WRAPPING 17 MIC ;;0,000445;KG
;;;;;;
4040101005;SPUNLACE  100% P 35 GSM WHITE W: 1440 MM;3021501004;JR FN 35-76 H 100% P 144 CM (DWA);;0,056;KG
;;2010609001;STRECH FILM PLASTIK WRAPPING 17 MIC ;;0,000445;KG
;;;;;;
4040201001;SPUNLACE  50%R/50%P 40GSMWHITE W: 120 CM;3020302006;JR FN 40-76 H 50% R/50%P 120 CM MSD;;1;KG
;;2010609001;STRECH FILM PLASTIK WRAPPING 17 MIC ;;0,000445;KG
;;;;;;
4030101001;KAIN SPUNBOND BREATHABLE 160 CM @500;1030100002;SPUNBOND LAMINASI 30GSMX1610MM ;;1;M
;;1030200001;BREATHABLE FILM 30GSMX1630MM ;;1;M
;;1030300001;GLUE LAMINASI CM929V9U @20KG;;0,008;KG
;;2010609001;STRECH FILM PLASTIK WRAPPING 17 MIC ;;0,000445;KG
;;;;;;
4030101003;KAIN SPUNBOND BREATHABLE 30 CM @500;4030101001;KAIN SPUNBOND BREATHABLE 160 CM @500;;0,2;M
;;2010604002;PLASTIK PE 90 CM ;;0,0002;KG
;;;;;;
4030103001;KAIN SURGICALGOWN BREATHABLE 160 CM ;1040100001;SPUNBOND MASKER 25GSMX1600MM BIRU ;;1;M
;;1030200001;BREATHABLE FILM 30GSMX1630MM ;;1;M
;;1030300001;GLUE LAMINASI CM929V9U @20KG;;0,008;KG
;;2010609001;STRECH FILM PLASTIK WRAPPING 17 MIC ;;0,000445;KG
;;;;;;
;;;;;;
4011101001;GENERAL WIPES 45S BTL NON ALCOHOL-BATIK @16;3010602001;MR FN 45-76 H 50%R/50%P 152 CM;;0,81;KG
;;2010800005;BOTOL FALMED 45S ;;16;PCS
;;2010800008;CAP BOTOL FALMED 45S ;;16;PCS
;;2010400088;STC LABEL GENERAL WET WIPES BTL - BATIK ;;16;PCS
;;2010717001;CARTON BOX HOUSE BRAND 10S ;;1;PCS
;;2012300001;CUP SEAL ALU POLOS 500 M ;;0,0032;ROLL
;;1050100003;CHEMICAL ALOE VERA EXTRACT MME 001B ;0,08%;0,0020048;KG
;;1050100017;CHEMICAL ISOCIL/SUPGUARD/TROYCARE BC 04/MERGAL/GLOCIDE CMIT ;0,12%;0,0032076;KG
;;1050100035;CHEMICAL VANTOCIL TG/PHMB 20% ;0,30%;0,008019;KG
;;1050100007;CHEMICAL CETHYL PYRIDINIUM CHLORIDE ;0,15%;0,0040095;KG
;;1050200010;PARFUM GREEN TEA ;0,10%;0,002673;KG
;;1050100029;CHEMICAL TAGAT CH40/PEG 40 HCO/MATPERS HP382 ;0,15%;0,0040095;KG
;;1050100037;CHEMICAL AQUADEST ;99,11%;2,6490767;KG
;;;;;;
4011101002;GENERAL WIPES 45S BTL NON ALCOHOL-HITAM @16;3010602001;MR FN 45-76 H 50%R/50%P 152 CM;;0,81;KG
;;2010800005;BOTOL FALMED 45S ;;16;PCS
;;2010800008;CAP BOTOL FALMED 45S ;;16;PCS
;;2010400089;STC LABEL GENERAL WET WIPES BTL - HITAM ;;16;PCS
;;2010717001;CARTON BOX HOUSE BRAND 10S ;;1;PCS
;;2012300001;CUP SEAL ALU POLOS 500 M ;;0,0032;ROLL
;;1050100003;CHEMICAL ALOE VERA EXTRACT MME 001B ;0,08%;0,0020048;KG
;;1050100017;CHEMICAL ISOCIL/SUPGUARD/TROYCARE BC 04/MERGAL/GLOCIDE CMIT ;0,12%;0,0032076;KG
;;1050100035;CHEMICAL VANTOCIL TG/PHMB 20% ;0,30%;0,008019;KG
;;1050100007;CHEMICAL CETHYL PYRIDINIUM CHLORIDE ;0,15%;0,0040095;KG
;;1050200010;PARFUM GREEN TEA ;0,10%;0,002673;KG
;;1050100029;CHEMICAL TAGAT CH40/PEG 40 HCO/MATPERS HP382 ;0,15%;0,0040095;KG
;;1050100037;CHEMICAL AQUADEST ;99,11%;2,6490767;KG
;;;;;;
4011101003;GENERAL WIPES 45S BTL NON ALCOHOL-DAUN @16;3010602001;MR FN 45-76 H 50%R/50%P 152 CM;;0,81;KG
;;2010800005;BOTOL FALMED 45S ;;16;PCS
;;2010800008;CAP BOTOL FALMED 45S ;;16;PCS
;;2010400090;STC LABEL GENERAL WET WIPES BTL - DAUN ;;16;PCS
;;2010717001;CARTON BOX HOUSE BRAND 10S ;;1;PCS
;;2012300001;CUP SEAL ALU POLOS 500 M ;;0,0032;ROLL
;;1050100003;CHEMICAL ALOE VERA EXTRACT MME 001B ;0,08%;0,0020048;KG
;;1050100017;CHEMICAL ISOCIL/SUPGUARD/TROYCARE BC 04/MERGAL/GLOCIDE CMIT ;0,12%;0,0032076;KG
;;1050100035;CHEMICAL VANTOCIL TG/PHMB 20% ;0,30%;0,008019;KG
;;1050100007;CHEMICAL CETHYL PYRIDINIUM CHLORIDE ;0,15%;0,0040095;KG
;;1050200010;PARFUM GREEN TEA ;0,10%;0,002673;KG
;;1050100029;CHEMICAL TAGAT CH40/PEG 40 HCO/MATPERS HP382 ;0,15%;0,0040095;KG
;;1050100037;CHEMICAL AQUADEST ;99,11%;2,6490767;KG
;;;;;;
4011102001;GENERAL WIPES 45S BTL ALCOHOL-BATIK @16;3010602001;MR FN 45-76 H 50%R/50%P 152 CM;;0,81;KG
;;2010800005;BOTOL FALMED 45S ;;16;PCS
;;2010800008;CAP BOTOL FALMED 45S ;;16;PCS
;;2010400088;STC LABEL GENERAL WET WIPES BTL - BATIK ;;16;PCS
;;2010717001;CARTON BOX HOUSE BRAND 10S ;;1;PCS
;;2012300001;CUP SEAL ALU POLOS 500 M ;;0,0032;ROLL
;;1050100013;CHEMICAL ETHANOL/ETHYL ALCOHOL ;53,00%;1,41669;KG
;;1050100035;CHEMICAL VANTOCIL TG/PHMB 20% ;0,50%;0,013365;KG
;;1050200010;PARFUM GREEN TEA ;0,10%;0,002673;KG
;;1050100014;CHEMICAL FLORAESTER K-20 W JOJOBA ;0,20%;0,005346;KG
;;1050100037;CHEMICAL AQUADEST ;46,20%;1,234926;KG
;;;;;;
4011102002;GENERAL WIPES 45S BTL ALCOHOL-HITAM @16;3010602001;MR FN 45-76 H 50%R/50%P 152 CM;;0,81;KG
;;2010800005;BOTOL FALMED 45S ;;16;PCS
;;2010800008;CAP BOTOL FALMED 45S ;;16;PCS
;;2010400089;STC LABEL GENERAL WET WIPES BTL - HITAM ;;16;PCS
;;2010717001;CARTON BOX HOUSE BRAND 10S ;;1;PCS
;;2012300001;CUP SEAL ALU POLOS 500 M ;;0,0032;ROLL
;;1050100013;CHEMICAL ETHANOL/ETHYL ALCOHOL ;53,00%;1,41669;KG
;;1050100035;CHEMICAL VANTOCIL TG/PHMB 20% ;0,50%;0,013365;KG
;;1050200010;PARFUM GREEN TEA ;0,10%;0,002673;KG
;;1050100014;CHEMICAL FLORAESTER K-20 W JOJOBA ;0,20%;0,005346;KG
;;1050100037;CHEMICAL AQUADEST ;46,20%;1,234926;KG
;;;;;;
4011102003;GENERAL WIPES 45S BTL ALCOHOL-DAUN @16;3010602001;MR FN 45-76 H 50%R/50%P 152 CM;;0,81;KG
;;2010800005;BOTOL FALMED 45S ;;16;PCS
;;2010800008;CAP BOTOL FALMED 45S ;;16;PCS
;;2010400090;STC LABEL GENERAL WET WIPES BTL - DAUN ;;16;PCS
;;2010717001;CARTON BOX HOUSE BRAND 10S ;;1;PCS
;;2012300001;CUP SEAL ALU POLOS 500 M ;;0,0032;ROLL
;;1050100013;CHEMICAL ETHANOL/ETHYL ALCOHOL ;53,00%;1,41669;KG
;;1050100035;CHEMICAL VANTOCIL TG/PHMB 20% ;0,50%;0,013365;KG
;;1050200010;PARFUM GREEN TEA ;0,10%;0,002673;KG
;;1050100014;CHEMICAL FLORAESTER K-20 W JOJOBA ;0,20%;0,005346;KG
;;1050100037;CHEMICAL AQUADEST ;46,20%;1,234926;KG
;;;;;;
4011103001;ANTIBACTERIAL WET WIPES 1S-PUTIH @24X30;3020303003;JR FN 40-76 H 20% R/80%P 18 CM;;0,67392;KG
;;2010131006;PACKAGING CENTER SEAL 1S - PUTIH @14018;;720;PCS
;;2010607006;PLASTIK PP 16X25CM ;;0,06504;KG
;;2010716003;CARTON BOX WETKINS 50S ;;1;PCS
;;1050100007;CHEMICAL CETHYL PYRIDINIUM CHLORIDE ;0,15%;0,004114282;KG
;;1050100035;CHEMICAL VANTOCIL TG/PHMB 20% ;0,30%;0,008228563;KG
;;1050100017;CHEMICAL ISOCIL/SUPGUARD/TROYCARE BC 04/MERGAL/GLOCIDE CMIT ;0,12%;0,003291425;KG
;;1050100003;CHEMICAL ALOE VERA EXTRACT MME 001B ;0,05%;0,001371427;KG
;;1050200010;PARFUM GREEN TEA ;0,20%;0,005485709;KG
;;1050100029;CHEMICAL TAGAT CH40/PEG 40 HCO/MATPERS HP382 ;0,30%;0,008228563;KG
;;1050100037;CHEMICAL AQUADEST ;98,88%;2,712134431;KG
;;;;;;
4011103002;ANTIBACTERIAL WET WIPES 1S-HITAM @24X30;3020303003;JR FN 40-76 H 20% R/80%P 18 CM;;0,67392;KG
;;2010131007;PACKAGING CENTER SEAL 1S - HITAM @14018;;720;PCS
;;2010607006;PLASTIK PP 16X25CM ;;0,06504;KG
;;2010716003;CARTON BOX WETKINS 50S ;;1;PCS
;;1050100007;CHEMICAL CETHYL PYRIDINIUM CHLORIDE ;0,15%;0,004114282;KG
;;1050100035;CHEMICAL VANTOCIL TG/PHMB 20% ;0,30%;0,008228563;KG
;;1050100017;CHEMICAL ISOCIL/SUPGUARD/TROYCARE BC 04/MERGAL/GLOCIDE CMIT ;0,12%;0,003291425;KG
;;1050100003;CHEMICAL ALOE VERA EXTRACT MME 001B ;0,05%;0,001371427;KG
;;1050200010;PARFUM GREEN TEA ;0,20%;0,005485709;KG
;;1050100029;CHEMICAL TAGAT CH40/PEG 40 HCO/MATPERS HP382 ;0,30%;0,008228563;KG
;;1050100037;CHEMICAL AQUADEST ;98,88%;2,712134431;KG
;;;;;;
4011103003;ANTIBACTERIAL WET WIPES 1S-DAUN @24X30;3020303003;JR FN 40-76 H 20% R/80%P 18 CM;;0,67392;KG
;;2010131008;PACKAGING CENTER SEAL 1S - DAUN @14018;;720;PCS
;;2010607006;PLASTIK PP 16X25CM ;;0,06504;KG
;;2010716003;CARTON BOX WETKINS 50S ;;1;PCS
;;1050100007;CHEMICAL CETHYL PYRIDINIUM CHLORIDE ;0,15%;0,004114282;KG
;;1050100035;CHEMICAL VANTOCIL TG/PHMB 20% ;0,30%;0,008228563;KG
;;1050100017;CHEMICAL ISOCIL/SUPGUARD/TROYCARE BC 04/MERGAL/GLOCIDE CMIT ;0,12%;0,003291425;KG
;;1050100003;CHEMICAL ALOE VERA EXTRACT MME 001B ;0,05%;0,001371427;KG
;;1050200010;PARFUM GREEN TEA ;0,20%;0,005485709;KG
;;1050100029;CHEMICAL TAGAT CH40/PEG 40 HCO/MATPERS HP382 ;0,30%;0,008228563;KG
;;1050100037;CHEMICAL AQUADEST ;98,88%;2,712134431;KG
;;;;;;
4011103004;ANTIBACTERIAL WET WIPES 1S-MARBLE @24X30;3020303003;JR FN 40-76 H 20% R/80%P 18 CM;;0,67392;KG
;;2010131009;PACKAGING CENTER SEAL 1S - MARBLE @14018;;720;PCS
;;2010607006;PLASTIK PP 16X25CM ;;0,06504;KG
;;2010716003;CARTON BOX WETKINS 50S ;;1;PCS
;;1050100007;CHEMICAL CETHYL PYRIDINIUM CHLORIDE ;0,15%;0,004114282;KG
;;1050100035;CHEMICAL VANTOCIL TG/PHMB 20% ;0,30%;0,008228563;KG
;;1050100017;CHEMICAL ISOCIL/SUPGUARD/TROYCARE BC 04/MERGAL/GLOCIDE CMIT ;0,12%;0,003291425;KG
;;1050100003;CHEMICAL ALOE VERA EXTRACT MME 001B ;0,05%;0,001371427;KG
;;1050200010;PARFUM GREEN TEA ;0,20%;0,005485709;KG
;;1050100029;CHEMICAL TAGAT CH40/PEG 40 HCO/MATPERS HP382 ;0,30%;0,008228563;KG
;;1050100037;CHEMICAL AQUADEST ;98,88%;2,712134431;KG
;;;;;;
4011103005;ANTIBACTERIAL WET WIPES 1S-ABSTRAK @24X30;3020303003;JR FN 40-76 H 20% R/80%P 18 CM;;0,67392;KG
;;2010131010;PACKAGING CENTER SEAL 1S - ABSTRAK @14018;;720;PCS
;;2010607006;PLASTIK PP 16X25CM ;;0,06504;KG
;;2010716003;CARTON BOX WETKINS 50S ;;1;PCS
;;1050100007;CHEMICAL CETHYL PYRIDINIUM CHLORIDE ;0,15%;0,004114282;KG
;;1050100035;CHEMICAL VANTOCIL TG/PHMB 20% ;0,30%;0,008228563;KG
;;1050100017;CHEMICAL ISOCIL/SUPGUARD/TROYCARE BC 04/MERGAL/GLOCIDE CMIT ;0,12%;0,003291425;KG
;;1050100003;CHEMICAL ALOE VERA EXTRACT MME 001B ;0,05%;0,001371427;KG
;;1050200010;PARFUM GREEN TEA ;0,20%;0,005485709;KG
;;1050100029;CHEMICAL TAGAT CH40/PEG 40 HCO/MATPERS HP382 ;0,30%;0,008228563;KG
;;1050100037;CHEMICAL AQUADEST ;98,88%;2,712134431;KG
;;;;;;
4011103006;ANTIBACTERIAL WET WIPES 1S-KOTAK @24X30;3020303003;JR FN 40-76 H 20% R/80%P 18 CM;;0,67392;KG
;;2010131011;PACKAGING CENTER SEAL 1S - KOTAK @14018;;720;PCS
;;2010607006;PLASTIK PP 16X25CM ;;0,06504;KG
;;2010716003;CARTON BOX WETKINS 50S ;;1;PCS
;;1050100007;CHEMICAL CETHYL PYRIDINIUM CHLORIDE ;0,15%;0,004114282;KG
;;1050100035;CHEMICAL VANTOCIL TG/PHMB 20% ;0,30%;0,008228563;KG
;;1050100017;CHEMICAL ISOCIL/SUPGUARD/TROYCARE BC 04/MERGAL/GLOCIDE CMIT ;0,12%;0,003291425;KG
;;1050100003;CHEMICAL ALOE VERA EXTRACT MME 001B ;0,05%;0,001371427;KG
;;1050200010;PARFUM GREEN TEA ;0,20%;0,005485709;KG
;;1050100029;CHEMICAL TAGAT CH40/PEG 40 HCO/MATPERS HP382 ;0,30%;0,008228563;KG
;;1050100037;CHEMICAL AQUADEST ;98,88%;2,712134431;KG
;;;;;;
4011103007;ANTIBACTERIAL WET WIPES 1S-PUTIH @24X25;3020303004;JR FN 40-76 H 20% R/80%P 20 CM;;0,624;KG
;;2010131006;PACKAGING CENTER SEAL 1S - PUTIH @14018;;600;PCS
;;2010607006;PLASTIK PP 16X25CM ;;0,06504;KG
;;2010716003;CARTON BOX WETKINS 50S ;;1;PCS
;;1050100007;CHEMICAL CETHYL PYRIDINIUM CHLORIDE ;0,15%;0,00380952;KG
;;1050100035;CHEMICAL VANTOCIL TG/PHMB 20% ;0,30%;0,00761904;KG
;;1050100017;CHEMICAL ISOCIL/SUPGUARD/TROYCARE BC 04/MERGAL/GLOCIDE CMIT ;0,12%;0,003047616;KG
;;1050100003;CHEMICAL ALOE VERA EXTRACT MME 001B ;0,05%;0,00126984;KG
;;1050200010;PARFUM GREEN TEA ;0,20%;0,00507936;KG
;;1050100029;CHEMICAL TAGAT CH40/PEG 40 HCO/MATPERS HP382 ;0,30%;0,00761904;KG
;;1050100037;CHEMICAL AQUADEST ;98,88%;2,511235584;KG
;;;;;;
4011103008;ANTIBACTERIAL WET WIPES 1S-HITAM @24X25;3020303004;JR FN 40-76 H 20% R/80%P 20 CM;;0,624;KG
;;2010131007;PACKAGING CENTER SEAL 1S - HITAM @14018;;600;PCS
;;2010607006;PLASTIK PP 16X25CM ;;0,06504;KG
;;2010716003;CARTON BOX WETKINS 50S ;;1;PCS
;;1050100007;CHEMICAL CETHYL PYRIDINIUM CHLORIDE ;0,15%;0,00380952;KG
;;1050100035;CHEMICAL VANTOCIL TG/PHMB 20% ;0,30%;0,00761904;KG
;;1050100017;CHEMICAL ISOCIL/SUPGUARD/TROYCARE BC 04/MERGAL/GLOCIDE CMIT ;0,12%;0,003047616;KG
;;1050100003;CHEMICAL ALOE VERA EXTRACT MME 001B ;0,05%;0,00126984;KG
;;1050200010;PARFUM GREEN TEA ;0,20%;0,00507936;KG
;;1050100029;CHEMICAL TAGAT CH40/PEG 40 HCO/MATPERS HP382 ;0,30%;0,00761904;KG
;;1050100037;CHEMICAL AQUADEST ;98,88%;2,511235584;KG
;;;;;;
4011103009;ANTIBACTERIAL WET WIPES 1S-DAUN @24X25;3020303004;JR FN 40-76 H 20% R/80%P 20 CM;;0,624;KG
;;2010131008;PACKAGING CENTER SEAL 1S - DAUN @14018;;600;PCS
;;2010607006;PLASTIK PP 16X25CM ;;0,06504;KG
;;2010716003;CARTON BOX WETKINS 50S ;;1;PCS
;;1050100007;CHEMICAL CETHYL PYRIDINIUM CHLORIDE ;0,15%;0,00380952;KG
;;1050100035;CHEMICAL VANTOCIL TG/PHMB 20% ;0,30%;0,00761904;KG
;;1050100017;CHEMICAL ISOCIL/SUPGUARD/TROYCARE BC 04/MERGAL/GLOCIDE CMIT ;0,12%;0,003047616;KG
;;1050100003;CHEMICAL ALOE VERA EXTRACT MME 001B ;0,05%;0,00126984;KG
;;1050200010;PARFUM GREEN TEA ;0,20%;0,00507936;KG
;;1050100029;CHEMICAL TAGAT CH40/PEG 40 HCO/MATPERS HP382 ;0,30%;0,00761904;KG
;;1050100037;CHEMICAL AQUADEST ;98,88%;2,511235584;KG
;;;;;;
4011103010;ANTIBACTERIAL WET WIPES 1S-MARBLE @24X25;3020303004;JR FN 40-76 H 20% R/80%P 20 CM;;0,624;KG
;;2010131009;PACKAGING CENTER SEAL 1S - MARBLE @14018;;600;PCS
;;2010607006;PLASTIK PP 16X25CM ;;0,06504;KG
;;2010716003;CARTON BOX WETKINS 50S ;;1;PCS
;;1050100007;CHEMICAL CETHYL PYRIDINIUM CHLORIDE ;0,15%;0,00380952;KG
;;1050100035;CHEMICAL VANTOCIL TG/PHMB 20% ;0,30%;0,00761904;KG
;;1050100017;CHEMICAL ISOCIL/SUPGUARD/TROYCARE BC 04/MERGAL/GLOCIDE CMIT ;0,12%;0,003047616;KG
;;1050100003;CHEMICAL ALOE VERA EXTRACT MME 001B ;0,05%;0,00126984;KG
